what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359466931201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359466941147
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359466947300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359466964561
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359466967072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359466967090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359466968262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359466968534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359466980690
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359467006817
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359467023998
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359467135421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359467138070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359467151973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359467199460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359467206237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359467471761
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359467475789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359467479173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469043344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469044435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469200477
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469213071
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469221612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359469307391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359469311268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469447422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469492228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359469541974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359469543438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359469575380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469576391
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359469578289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469578677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469580371
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359469584371
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1359469584676
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1359469584759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469584772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469586336
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359469591582
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469591722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359469610537
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469620297
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359469621943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469622164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469633229
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359469639961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469640204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469661162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469677292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469702961
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359469705067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469705084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469705803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469706131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469715886
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469719890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469735720
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359469738001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469738018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469738833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469739107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469755024
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469762178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359469801580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359469807601
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469814253
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359469816457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469816474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469817195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469817448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469823086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469826380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469836059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469841155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359469857482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359469865473
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469911278
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359469913430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469913728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359469951920
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359469955734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359470103952
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470105207
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359470108434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470108670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470119888
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359470125050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470125297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470140582
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359470154686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470154930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470164510
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359470165885
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470185250
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470189046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359470283849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359470287481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359470459508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359470481373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359470600987
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470603305
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470658420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359470674210
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470675237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359470699149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359470711494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359470746974
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470793060
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470795396
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359470800602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470800849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470811952
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470830170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359470850546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470851127
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359470853677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470853901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359470936921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470943316
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470947759
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359470953165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359471072617
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359471076798
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359471078836
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359471081493
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359471083747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471083988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471098319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359471176154
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359471179542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471179783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471186205
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359471190511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471190727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471197821
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359471219830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471219846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471220751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471221027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471233877
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359471236929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471237171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471258556
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359471261332
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1359471274523
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359471277561
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1359471277561
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359471322192
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359471324841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471324858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471326168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471326427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471329390
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359471392939
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359471402789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471501515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471762412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471822161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471930126
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359471932407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359471970520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472007049
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472012401
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359472014798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472015279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472041599
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359472044147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472044383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472097487
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359472118471
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472135116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359472149977
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472154323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359472170564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359472192049
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472193806
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359472195523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472195538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472196359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472196612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472204608
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359472223521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472223756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472247256
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359472250767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472276732
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359472278293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472278555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472286261
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472339127
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472348907
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472353128
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472370418
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359472372694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472372708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472373645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472373904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472399443
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472428569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359472448639
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472449794
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359472451849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472452068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472462130
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359472464153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472464389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472536909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472538175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472541301
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359472541311
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472717320
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359472786628
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359472788794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472788810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472789555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472789877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359472799809
