what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644267016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644267626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644267861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644280270
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361644283099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644283105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644283771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644283995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644290604
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361644292211
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361644302684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361644310794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644394726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644422613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361644443049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644451149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644476479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644485148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644578269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361644627577
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361644631233
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361644633149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644633155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644633889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644634175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644647460
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361644670182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644670196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644670903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644670964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644671847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644672085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644695609
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361644700985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361644713504
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361644715225
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361644717058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644717065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644717956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644718187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644728546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361644742410
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361644745628
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361644747618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644747625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644748374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644748606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644757475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644759650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644819022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361644821591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644842824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644908571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644917131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644919354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644927522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644937304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644938605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644941185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644951164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644966486
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361644992589
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361644994940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644994955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644995796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644995841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644997077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644997325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645026113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361645028333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645070454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645088340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645089454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645099139
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361645106046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645115268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645201618
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361645212719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361645226868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361645228186
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361645230614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645230620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645231339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645231647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645252935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361645266643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645284386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645293723
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361645295481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645302616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645303910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645304608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645307540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645331440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645626531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361645669374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361646209963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361646210458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361646813259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361646815107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361653632603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361653633618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654022685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654119133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654122261
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654209292
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361654337068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654380720
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654391389
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654397437
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361654437730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654451683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654476870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1361654476877
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654553515
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361654567826
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654571961
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361654602510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654602518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654603887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654604409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654633072
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361654638240
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654648569
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654664892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654667972
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654671246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654672273
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654673691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654674489
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654675297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654676935
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654677638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654679271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654680174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654683364
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654724184
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654806653
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361654890254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654893723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361654922007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1361654922014
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361654984558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655114448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655197939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655233528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655233583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655235043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655320710
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361655320813
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361655381662
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361655392564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655392579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655393636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655393701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655394805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655395118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655465706
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361655501681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655551466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655562010
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361655616625
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361655625242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655625258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655626236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655626298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655627664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655627952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655634818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655641541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655645787
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361655648297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655648303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655649008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655649244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655654587
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361655663647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361655680717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361656449593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361656450785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361735540392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361735544239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749662135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749706595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749759427
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361749810216
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361749812373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749812387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749813352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749813463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749814475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749815095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749820276
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361749826010
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361749826145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361749844419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361749851847
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361749854074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749854082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749854846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749855069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749901606
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361749914081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749914087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749914984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749915219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749942220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361749944344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361749983960
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361749987661
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361749989417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749989424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749990144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361749990371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750037821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750038851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750182603
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361750188015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361750199008
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361750199975
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361750201918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750201924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750202552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750202857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750234714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750236626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750324985
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361750337978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1361750357982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361750362981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361750499032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361750500595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361750606630
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361750607924
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361750610016
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361750610792
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361750612572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750612578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750613249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750613526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750643914
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361750648366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1361750674844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361750676044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361750688405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750699005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361750719033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361750834916
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361750840809
