what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394319571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394338154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394359409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394385897
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394387843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394408316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394483780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394510134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394564463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394567317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394587906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394594788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394597860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394599231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394630090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394633213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359394656253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394657151
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359394659200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394659527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394662202
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359394664569
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394664739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359394710682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394711484
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359394713275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394713531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394722339
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394730465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359394754850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359394783369
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394784114
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359394787289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394787534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394802088
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394803263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394808375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394822783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394873351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394880011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394880526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394886449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359394914506
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359394915505
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359394917205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359394917450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359395000687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359395002646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359395023721
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359395024607
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359395026969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359395027261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359395042244
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359395048470
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359395048619
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359395107598
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359395113318
